Ops,Reseller,Trusted peer,Domain,Subscriber,Destination,Region,Description,Incr,Min Dur,Max Dur,Max Price
2,0,,,,447819,,UK CELL O2,0,0,0,
2,0,,,,447820,,UK CELL O2,0,0,0,
2,0,,,,447821,,UK CELL O2,0,0,0,
2,0,,,,447823,,UK CELL VODAFONE,0,0,0,
2,0,,,,447824,,UK CELL VODAFONE,0,0,0,
2,0,,,,447825,,UK CELL VODAFONE,0,0,0,
2,0,,,,447826,,UK CELL VODAFONE,0,0,0,
2,0,,,,447827,,UK CELL VODAFONE,0,0,0,
2,0,,,,447828,,UK CELL H3G,0,0,0,
2,0,,,,447830,,UK CELL H3G,0,0,0,
2,0,,,,447831,,UK CELL VODAFONE,0,0,0,
2,0,,,,447832,,UK CELL H3G,0,0,0,
2,0,,,,447833,,UK CELL VODAFONE,0,0,0,
2,0,,,,447834,,UK CELL O2,0,0,0,
2,0,,,,447835,,UK CELL O2,0,0,0,
2,0,,,,447836,,UK CELL VODAFONE,0,0,0,
2,0,,,,447837,,UK CELL ORANGE,0,0,0,
2,0,,,,447838,,UK CELL H3G,0,0,0,
2,0,,,,447840,,UK CELL O2,0,0,0,
2,0,,,,447841,,UK CELL O2,0,0,0,
2,0,,,,447842,,UK CELL O2,0,0,0,
2,0,,,,447843,,UK CELL O2,0,0,0,
2,0,,,,447844,,UK CELL O2,0,0,0,
2,0,,,,447845,,UK CELL O2,0,0,0,
2,0,,,,447846,,UK CELL H3G,0,0,0,
2,0,,,,447847,,UK CELL T MOB,0,0,0,
2,0,,,,447848,,UK CELL H3G,0,0,0,
2,0,,,,447849,,UK CELL O2,0,0,0,
2,0,,,,447850,,UK CELL O2,0,0,0,
2,0,,,,447851,,UK CELL O2,0,0,0,
2,0,,,,447852,,UK CELL T MOB,0,0,0,
2,0,,,,447853,,UK CELL H3G,0,0,0,
2,0,,,,447854,,UK CELL ORANGE,0,0,0,
2,0,,,,447855,,UK CELL ORANGE,0,0,0,
2,0,,,,447856,,UK CELL O2,0,0,0,
2,0,,,,447857,,UK CELL O2,0,0,0,
2,0,,,,447858,,UK CELL O2,0,0,0,
2,0,,,,447859,,UK CELL H3G,0,0,0,
2,0,,,,447860,,UK CELL O2,0,0,0,
2,0,,,,447861,,UK CELL H3G,0,0,0,
2,0,,,,447862,,UK CELL H3G,0,0,0,
2,0,,,,447863,,UK CELL H3G,0,0,0,
2,0,,,,4478640,,UK CELL O2,0,0,0,
2,0,,,,4478641,,UK CELL O2,0,0,0,
2,0,,,,4478642,,UK CELL O2,0,0,0,
2,0,,,,4478643,,UK CELL O2,0,0,0,
2,0,,,,4478645,,UK CELL O2,0,0,0,
2,0,,,,4478646,,UK CELL O2,0,0,0,
2,0,,,,4478647,,UK CELL O2,0,0,0,
2,0,,,,4478648,,UK CELL O2,0,0,0,
2,0,,,,4478649,,UK CELL O2,0,0,0,
2,0,,,,447865,,UK CELL H3G,0,0,0,
2,0,,,,447866,,UK CELL ORANGE,0,0,0,
2,0,,,,447867,,UK CELL VODAFONE,0,0,0,
2,0,,,,447868,,UK CELL H3G,0,0,0,
2,0,,,,447869,,UK CELL H3G,0,0,0,
2,0,,,,447870,,UK CELL ORANGE,0,0,0,
2,0,,,,447871,,UK CELL O2,0,0,0,
2,0,,,,4478720,,UK CELL O2,0,0,0,
2,0,,,,4478721,,UK CELL O2,0,0,0,
2,0,,,,4478723,,UK CELL O2,0,0,0,
2,0,,,,4478724,,UK CELL O2,0,0,0,
2,0,,,,4478725,,UK CELL O2,0,0,0,
2,0,,,,4478726,,UK CELL O2,0,0,0,
2,0,,,,4478728,,UK CELL O2,0,0,0,
2,0,,,,4478729,,UK CELL O2,0,0,0,
2,0,,,,4478731,,UK CELL O2,0,0,0,
2,0,,,,4478732,,UK CELL O2,0,0,0,
2,0,,,,4478733,,UK CELL O2,0,0,0,
2,0,,,,4478734,,UK CELL O2,0,0,0,
2,0,,,,4478735,,UK CELL O2,0,0,0,
2,0,,,,4478736,,UK CELL O2,0,0,0,
2,0,,,,4478737,,UK CELL O2,0,0,0,
2,0,,,,4478738,,UK CELL O2,0,0,0,
2,0,,,,4478739,,UK CELL O2,0,0,0,
2,0,,,,4478740,,UK CELL O2,0,0,0,
2,0,,,,4478741,,UK CELL O2,0,0,0,
2,0,,,,4478742,,UK CELL O2,0,0,0,
2,0,,,,4478743,,UK CELL O2,0,0,0,
2,0,,,,4478746,,UK CELL O2,0,0,0,
2,0,,,,4478747,,UK CELL O2,0,0,0,
2,0,,,,4478748,,UK CELL O2,0,0,0,
2,0,,,,4478749,,UK CELL O2,0,0,0,
2,0,,,,447875,,UK CELL ORANGE,0,0,0,
2,0,,,,447876,,UK CELL VODAFONE,0,0,0,
2,0,,,,447877,,UK CELL H3G,0,0,0,
2,0,,,,447878,,UK CELL H3G,0,0,0,
2,0,,,,447879,,UK CELL VODAFONE,0,0,0,
2,0,,,,447880,,UK CELL VODAFONE,0,0,0,
2,0,,,,447881,,UK CELL VODAFONE,0,0,0,
2,0,,,,447882,,UK CELL H3G,0,0,0,
2,0,,,,447883,,UK CELL H3G,0,0,0,
2,0,,,,447884,,UK CELL VODAFONE,0,0,0,
2,0,,,,447885,,UK CELL O2,0,0,0,
2,0,,,,447886,,UK CELL H3G,0,0,0,
2,0,,,,447887,,UK CELL VODAFONE,0,0,0,
2,0,,,,447888,,UK CELL H3G,0,0,0,
2,0,,,,447889,,UK CELL O2,0,0,0,
2,0,,,,447890,,UK CELL ORANGE,0,0,0,
2,0,,,,447891,,UK CELL ORANGE,0,0,0,
2,0,,,,4478923,,UK CELL O2,0,0,0,
2,0,,,,4478924,,UK CELL O2,0,0,0,
2,0,,,,4478926,,UK CELL O2,0,0,0,
2,0,,,,4478927,,UK CELL O2,0,0,0,
2,0,,,,4478928,,UK CELL O2,0,0,0,
2,0,,,,4478929,,UK CELL O2,0,0,0,
2,0,,,,4478932,,UK CELL O2,0,0,0,
2,0,,,,4478934,,UK CELL O2,0,0,0,
2,0,,,,4478935,,UK CELL O2,0,0,0,
2,0,,,,4478936,,UK CELL O2,0,0,0,
2,0,,,,4478937,,UK CELL O2,0,0,0,
2,0,,,,447894,,UK CELL O2,0,0,0,
2,0,,,,447895,,UK CELL O2,0,0,0,
2,0,,,,447896,,UK CELL ORANGE,0,0,0,
2,0,,,,447897,,UK CELL H3G,0,0,0,
2,0,,,,447898,,UK CELL H3G,0,0,0,
2,0,,,,447899,,UK CELL VODAFONE,0,0,0,
2,0,,,,4479,,UK CELL,0,0,0,
2,0,,,,447900,,UK CELL VODAFONE,0,0,0,
2,0,,,,447901,,UK CELL VODAFONE,0,0,0,
2,0,,,,447902,,UK CELL O2,0,0,0,
2,0,,,,447903,,UK CELL T MOB,0,0,0,
2,0,,,,447904,,UK CELL T MOB,0,0,0,
2,0,,,,447905,,UK CELL T MOB,0,0,0,
2,0,,,,447906,,UK CELL T MOB,0,0,0,
2,0,,,,447907,,UK CELL O2,0,0,0,
2,0,,,,447908,,UK CELL T MOB,0,0,0,
2,0,,,,447909,,UK CELL VODAFONE,0,0,0,
2,0,,,,447910,,UK CELL T MOB,0,0,0,
2,0,,,,447912,,UK CELL O2,0,0,0,
2,0,,,,447913,,UK CELL T MOB,0,0,0,
2,0,,,,447914,,UK CELL T MOB,0,0,0,
2,0,,,,447915,,UK CELL H3G,0,0,0,
2,0,,,,447916,,UK CELL H3G,0,0,0,
2,0,,,,447917,,UK CELL VODAFONE,0,0,0,
2,0,,,,447918,,UK CELL VODAFONE,0,0,0,
2,0,,,,447919,,UK CELL VODAFONE,0,0,0,
2,0,,,,447920,,UK CELL VODAFONE,0,0,0,
2,0,,,,447921,,UK CELL O2,0,0,0,
2,0,,,,447922,,UK CELL O2,0,0,0,
2,0,,,,447923,,UK CELL O2,0,0,0,
2,0,,,,447925,,UK CELL O2,0,0,0,
2,0,,,,447926,,UK CELL O2,0,0,0,
2,0,,,,447927,,UK CELL O2,0,0,0,
2,0,,,,447928,,UK CELL O2,0,0,0,
2,0,,,,447929,,UK CELL ORANGE,0,0,0,
2,0,,,,447930,,UK CELL T MOB,0,0,0,
2,0,,,,447931,,UK CELL T MOB,0,0,0,
2,0,,,,447932,,UK CELL T MOB,0,0,0,
2,0,,,,447933,,UK CELL O2,0,0,0,
2,0,,,,447934,,UK CELL O2,0,0,0,
2,0,,,,447935,,UK CELL O2,0,0,0,
2,0,,,,447936,,UK CELL O2,0,0,0,
2,0,,,,447938,,UK CELL O2,0,0,0,
2,0,,,,447939,,UK CELL T MOB,0,0,0,
2,0,,,,44794,,UK T MOB CELL,0,0,0,
2,0,,,,447940,,UK CELL T MOB,0,0,0,
2,0,,,,447941,,UK CELL T MOB,0,0,0,
2,0,,,,447942,,UK CELL T MOB,0,0,0,
2,0,,,,447943,,UK CELL T MOB,0,0,0,
2,0,,,,447944,,UK CELL T MOB,0,0,0,
2,0,,,,447945,,UK CELL T MOB,0,0,0,
2,0,,,,447946,,UK CELL T MOB,0,0,0,
2,0,,,,447947,,UK CELL T MOB,0,0,0,
2,0,,,,447948,,UK CELL T MOB,0,0,0,
2,0,,,,447949,,UK CELL T MOB,0,0,0,
2,0,,,,447950,,UK CELL T MOB,0,0,0,
2,0,,,,447951,,UK CELL T MOB,0,0,0,
2,0,,,,447952,,UK CELL T MOB,0,0,0,
2,0,,,,447953,,UK CELL T MOB,0,0,0,
2,0,,,,447954,,UK CELL T MOB,0,0,0,
2,0,,,,447955,,UK CELL O2,0,0,0,
2,0,,,,447956,,UK CELL T MOB,0,0,0,
2,0,,,,447957,,UK CELL T MOB,0,0,0,
2,0,,,,447958,,UK CELL T MOB,0,0,0,
2,0,,,,447959,,UK CELL T MOB,0,0,0,
2,0,,,,447960,,UK CELL T MOB,0,0,0,
2,0,,,,447961,,UK CELL T MOB,0,0,0,
2,0,,,,447962,,UK CELL T MOB,0,0,0,
2,0,,,,447963,,UK CELL T MOB,0,0,0,
2,0,,,,447964,,UK CELL ORANGE,0,0,0,
2,0,,,,447965,,UK CELL ORANGE,0,0,0,
2,0,,,,447966,,UK CELL ORANGE,0,0,0,
2,0,,,,447967,,UK CELL ORANGE,0,0,0,
2,0,,,,447968,,UK CELL ORANGE,0,0,0,
2,0,,,,447969,,UK CELL ORANGE,0,0,0,
2,0,,,,447970,,UK CELL ORANGE,0,0,0,
2,0,,,,447971,,UK CELL ORANGE,0,0,0,
2,0,,,,447972,,UK CELL ORANGE,0,0,0,
2,0,,,,447973,,UK CELL ORANGE,0,0,0,
2,0,,,,447974,,UK CELL ORANGE,0,0,0,
2,0,,,,447975,,UK CELL ORANGE,0,0,0,
2,0,,,,447976,,UK CELL ORANGE,0,0,0,
2,0,,,,447977,,UK CELL ORANGE,0,0,0,
2,0,,,,447979,,UK CELL VODAFONE,0,0,0,
2,0,,,,447980,,UK CELL ORANGE,0,0,0,
2,0,,,,447981,,UK CELL T MOB,0,0,0,
2,0,,,,447982,,UK CELL T MOB,0,0,0,
2,0,,,,447983,,UK CELL T MOB,0,0,0,
2,0,,,,447984,,UK CELL T MOB,0,0,0,
2,0,,,,447985,,UK CELL T MOB,0,0,0,
2,0,,,,447986,,UK CELL T MOB,0,0,0,
2,0,,,,447987,,UK CELL T MOB,0,0,0,
2,0,,,,447988,,UK CELL H3G,0,0,0,
2,0,,,,447989,,UK CELL ORANGE,0,0,0,
2,0,,,,447990,,UK CELL VODAFONE,0,0,0,
2,0,,,,447999,,UK CELL O2,0,0,0,
2,0,,,,448,,UK SPEC,0,0,0,
2,0,,,,44843,,UK NGN LOCAL,0,0,0,
2,0,,,,44844,,UK NGN LOCAL,0,0,0,
2,0,,,,44845,,UK NGN LOCAL,0,0,0,
2,0,,,,44870,,UK NGN 870,0,0,0,
2,0,,,,44871,,UK NGN NATIONAL,0,0,0,
2,0,,,,44872,,UK NGN NATIONAL,0,0,0,
2,0,,,,44873,,UK NGN NATIONAL,0,0,0,
2,0,,,,45,,DENMARK_PROPER,0,0,0,
2,0,,,,4520,,DENMARK TDC CELL,0,0,0,
2,0,,,,45201,,DENMARK CELL TDC,0,0,0,
2,0,,,,45202,,DENMARK CELL TDC,0,0,0,
2,0,,,,45203,,DENMARK CELL TDC,0,0,0,
2,0,,,,45204,,DENMARK CELL TDC,0,0,0,
2,0,,,,45205,,DENMARK CELL TDC,0,0,0,
2,0,,,,45206,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45207,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45208,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45209,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,4521,,DENMARK TDC CELL,0,0,0,
2,0,,,,45211,,DENMARK CELL TDC,0,0,0,
2,0,,,,45212,,DENMARK CELL TDC,0,0,0,
2,0,,,,45213,,DENMARK CELL TDC,0,0,0,
2,0,,,,45214,,DENMARK CELL TDC,0,0,0,
2,0,,,,45215,,DENMARK CELL TDC,0,0,0,
2,0,,,,45216,,DENMARK CELL TDC,0,0,0,
2,0,,,,45217,,DENMARK CELL TDC,0,0,0,
2,0,,,,45218,,DENMARK CELL TDC,0,0,0,
2,0,,,,45219,,DENMARK CELL TDC,0,0,0,
2,0,,,,4522,,DENMARK SONOFON CELL,0,0,0,
2,0,,,,45221,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45222,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45223,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45224,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45225,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45226,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45227,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45228,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45229,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,4523,,DENMARK TDC CELL,0,0,0,
2,0,,,,45231,,DENMARK CELL TDC,0,0,0,
2,0,,,,45232,,DENMARK CELL TDC,0,0,0,
2,0,,,,45233,,DENMARK CELL TDC,0,0,0,
2,0,,,,45234,,DENMARK CELL TDC,0,0,0,
2,0,,,,45235,,DENMARK CELL TDC,0,0,0,
2,0,,,,45236,,DENMARK CELL TDC,0,0,0,
2,0,,,,45237,,DENMARK CELL TDC,0,0,0,
2,0,,,,45238,,DENMARK CELL TDC,0,0,0,
2,0,,,,452390,,DENMARK CELL TDC,0,0,0,
2,0,,,,452391,,DENMARK CELL TDC,0,0,0,
2,0,,,,452392,,DENMARK CELL TDC,0,0,0,
2,0,,,,452393,,DENMARK CELL TDC,0,0,0,
2,0,,,,452394,,DENMARK CELL TDC,0,0,0,
2,0,,,,452395,,DENMARK CELL TELIA,0,0,0,
2,0,,,,452396,,DENMARK CELL TDC,0,0,0,
2,0,,,,452397,,DENMARK CELL TDC,0,0,0,
2,0,,,,452398,,DENMARK CELL TDC,0,0,0,
2,0,,,,452399,,DENMARK CELL TDC,0,0,0,
2,0,,,,4524,,DENMARK TDC CELL,0,0,0,
2,0,,,,45241,,DENMARK CELL TDC,0,0,0,
2,0,,,,45242,,DENMARK CELL TDC,0,0,0,
2,0,,,,45243,,DENMARK CELL TDC,0,0,0,
2,0,,,,45244,,DENMARK CELL TDC,0,0,0,
2,0,,,,45245,,DENMARK CELL TDC,0,0,0,
2,0,,,,45246,,DENMARK CELL TDC,0,0,0,
2,0,,,,45247,,DENMARK CELL TDC,0,0,0,
2,0,,,,45248,,DENMARK CELL TDC,0,0,0,
2,0,,,,45249,,DENMARK CELL TDC,0,0,0,
2,0,,,,45251,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45252,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45253,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45254,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45255,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45256,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45257,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45258,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45259,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,4526,,DENMARK TELIA CELL,0,0,0,
2,0,,,,45261,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45262,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45263,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45264,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45265,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45266,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45267,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45268,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45269,,DENMARK CELL TELIA,0,0,0,
2,0,,,,4527,,DENMARK TELIA CELL,0,0,0,
2,0,,,,45271,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45272,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45273,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45274,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45275,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45276,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45277,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45278,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45279,,DENMARK CELL TELIA,0,0,0,
2,0,,,,4528,,DENMARK TELIA CELL,0,0,0,
2,0,,,,45281,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45282,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45283,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45284,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45285,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45286,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45287,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45288,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45289,,DENMARK CELL TELIA,0,0,0,
2,0,,,,4529,,DENMARK TDC CELL,0,0,0,
2,0,,,,45291,,DENMARK CELL TDC,0,0,0,
2,0,,,,45292,,DENMARK CELL TDC,0,0,0,
2,0,,,,45293,,DENMARK CELL TDC,0,0,0,
2,0,,,,45294,,DENMARK CELL TDC,0,0,0,
2,0,,,,45295,,DENMARK CELL TDC,0,0,0,
2,0,,,,45296,,DENMARK CELL TDC,0,0,0,
2,0,,,,45297,,DENMARK CELL TDC,0,0,0,
2,0,,,,45298,,DENMARK CELL TDC,0,0,0,
2,0,,,,45299,,DENMARK CELL TDC,0,0,0,
2,0,,,,4530,,DENMARK TDC CELL,0,0,0,
2,0,,,,45301,,DENMARK CELL TDC,0,0,0,
2,0,,,,45302,,DENMARK CELL TDC,0,0,0,
2,0,,,,45303,,DENMARK CELL TDC,0,0,0,
2,0,,,,45304,,DENMARK CELL TDC,0,0,0,
2,0,,,,45305,,DENMARK CELL TDC,0,0,0,
2,0,,,,45306,,DENMARK CELL TDC,0,0,0,
2,0,,,,45307,,DENMARK CELL TDC,0,0,0,
2,0,,,,45308,,DENMARK CELL TDC,0,0,0,
2,0,,,,45309,,DENMARK CELL TDC,0,0,0,
2,0,,,,4531,,DENMARK CELL,0,0,0,
2,0,,,,45311,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45312,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453130,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531310,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531311,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531312,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,4531313,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531314,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531315,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531316,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531317,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531318,,DENMARK CELL H3 G,0,0,0,
2,0,,,,4531319,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453132,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453133,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453134,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453135,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453136,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453137,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453138,,DENMARK CELL H3 G,0,0,0,
2,0,,,,453139,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45314,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45315,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45316,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45317,,DENMARK CELL H3 G,0,0,0,
2,0,,,,45318,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,45319,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45401,,DENMARK CELL TDC,0,0,0,
2,0,,,,45402,,DENMARK CELL TDC,0,0,0,
2,0,,,,45403,,DENMARK CELL TDC,0,0,0,
2,0,,,,45404,,DENMARK CELL TDC,0,0,0,
2,0,,,,45405,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45406,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45407,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45408,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45409,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45411,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45412,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45413,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45414,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45415,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45416,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45417,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45418,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45419,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45420,,DENMARK TELIA CELL,0,0,0,
2,0,,,,45421,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45422,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45423,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45424,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45425,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,454260,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,454270,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,454276,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454277,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454278,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454279,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454280,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,454281,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454282,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454283,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454284,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454285,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454286,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454287,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454288,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454289,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454290,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454291,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454292,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454293,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454294,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454295,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,454296,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454297,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454298,,DENMARK CELL TELIA,0,0,0,
2,0,,,,454299,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45501,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45502,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45503,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45504,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45505,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455060,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455061,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455062,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455063,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,455064,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,455065,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455066,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455067,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455068,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,455069,,DENMARK CELL BARABLU,0,0,0,
2,0,,,,45507,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45508,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45509,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,4551,,DENMARK TDC CELL,0,0,0,
2,0,,,,45511,,DENMARK CELL TDC,0,0,0,
2,0,,,,45512,,DENMARK CELL TDC,0,0,0,
2,0,,,,45513,,DENMARK CELL TDC,0,0,0,
2,0,,,,45514,,DENMARK CELL TDC,0,0,0,
2,0,,,,45515,,DENMARK CELL TDC,0,0,0,
2,0,,,,45516,,DENMARK CELL TDC,0,0,0,
2,0,,,,45517,,DENMARK CELL TDC,0,0,0,
2,0,,,,455180,,DENMARK CELL TDC,0,0,0,
2,0,,,,455181,,DENMARK CELL TDC,0,0,0,
2,0,,,,455182,,DENMARK CELL TDC,0,0,0,
2,0,,,,455183,,DENMARK CELL TDC,0,0,0,
2,0,,,,455184,,DENMARK CELL TDC,0,0,0,
2,0,,,,455185,,DENMARK CELL TDC,0,0,0,
2,0,,,,455186,,DENMARK CELL TDC,0,0,0,
2,0,,,,455187,,DENMARK CELL TDC,0,0,0,
2,0,,,,455188,,DENMARK CELL TELIA,0,0,0,
2,0,,,,455189,,DENMARK CELL TELIA,0,0,0,
2,0,,,,45519,,DENMARK CELL TDC,0,0,0,
2,0,,,,45521,,DENMARK CELL TELIA,0,0,0,
2,0,,,,455210,,DENMARK SONOFON CELL,0,0,0,
2,0,,,,455211,,DENMARK SONOFON CELL,0,0,0,
2,0,,,,455212,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45522,,DENMARK CELL TELIA,0,0,0,
2,0,,,,455220,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455222,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455225,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45523,,DENMARK CELL TELIA,0,0,0,
2,0,,,,455230,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455233,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45524,,DENMARK CELL TELIA,0,0,0,
2,0,,,,455240,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455242,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455244,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45525,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45526,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45527,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45528,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45529,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,45531,,DENMARK SONOFON CELL,0,0,0,
2,0,,,,455310,,DENMARK CELL SONOFON,0,0,0,
2,0,,,,455311,,DENMARK CELL SONOFON,0,0,0,
